"father","son"
68.8415170716524,66.8401730818424
68.5743025701285,69.0002432132864
69.4220923674542,66.6236756543795
63.9221229709119,65.3401542039073
70.3101162692767,74.8321432415057
71.3290160894688,70.0986954053098
66.7029603291256,70.8930201106154
71.6478562073888,68.9943895817886
66.9147595220358,68.3304254784308
69.7367026909721,68.6233059604697
70.2060036743007,67.9192615596376
70.4102467158574,70.7509303919391
68.2003472095049,70.6000739095125
68.6843897173752,66.5062096295116
66.0372723648558,70.4658202422856
65.6321789620996,66.8858559883824
70.3626497725117,67.9181173364917
73.5117226567987,71.7200002723754
62.1973504006694,62.0027736433077
64.7747794393114,65.2898447508152
62.6971933747136,67.3342027891046
63.9606387010906,70.1198776616896
68.833858037383,68.1120588220926
70.9644933081554,69.8250443312384
67.0301624908593,68.1296609920753
69.1809281600456,68.3383133717871
68.288039921594,67.1958830551168
68.1868444372774,64.2887195824293
63.8278173468515,65.9998310029936
68.4293194849937,69.0852671792538
70.1993492540183,67.6052617797143
65.092174828758,66.0201495154857
71.3564466790035,69.4009524085969
68.5349586964,63.7261898695245
67.846735426345,65.8484515220364
70.4791717861646,70.6752493275881
63.4049599443644,62.7089990531442
67.6857438331746,65.9343463307933
65.129074111206,65.5217721315352
67.4567608000762,67.1101250955056
70.0995813848925,71.651385396968
71.3443837874934,73.0085472947999
74.3805651621563,70.6395290936234
67.1947269573566,66.5645584553537
65.2964559031193,67.0464118485802
72.655125657537,70.2962038777319
65.8619880172588,71.2588601971376
72.5728186182757,71.0180017058928
70.8436796817119,69.021639770095
70.9041711283964,75.1354132134187
68.4382775822568,70.4972289122289
71.4775971306449,65.5787674639464
70.8758546272536,72.5008215537652
70.825081671788,76.3158644078784
68.2695526872974,70.3437170690698
70.828237652656,67.5091913650687
64.0647185350522,69.6648180338755
67.0008920674665,67.4106783925389
68.7446724669331,69.2024493969373
70.4130301199429,70.3836298660959
63.8075142033294,63.7836027548971
68.7640913464671,68.5707742660514
74.4798518405724,73.8451812252684
70.2486689654408,71.3334224558666
64.4977083645502,70.1177212765485
70.8319840791471,69.3859046600871
72.074690551571,73.0409143721696
69.6915256503709,72.8393233867936
75.9515912357494,67.972353798399
67.0853471675437,65.7065102171106
70.7097220711773,70.7797569133655
66.8658236066606,68.0015078218526
69.1340680483754,64.7413884803067
67.3131109253893,70.7030925560779
69.625597215046,66.3385652306776
73.3717129649827,70.3500299985149
66.2162355869727,68.578907670798
68.5390587434987,67.8727190839886
66.2476738592814,67.1686839596733
71.8997494265889,69.4334532679397
69.9970545978245,68.6359249503041
73.0640712140391,68.9161457436088
66.1567987788827,74.4926831100354
66.651791330334,66.8753720822807
72.0881512298692,70.6976590617281
67.9005953799153,71.5296808599351
71.1499078733183,72.1818956626489
67.7334923902213,69.4718534992871
67.3588846785851,69.6347879615319
65.1133291809265,69.7316472787291
69.9696253388103,66.6748528912975
67.2161176857565,65.3871920287027
69.9022027152138,72.100222697652
70.4919025170832,68.5084934892713
67.8425416570975,72.7199851753737
70.1547153211045,63.0444588755339
68.6084015726309,68.5736337362439
68.2115151517547,68.0168601517859
66.986468578063,67.5429235961043
71.4409596213459,69.2962694906782
70.6978271101341,69.8412338222081
67.7198681755495,67.5911422501595
68.5437367024149,68.6271001766115
71.0254196728493,69.8916809566919
66.3545069895666,64.7344077828121
69.1414390421441,68.2774828538596
66.8852017097618,63.9636812277126
68.5397092890811,69.8503166042867
67.357695422359,68.2268195491632
66.2203116993699,64.9271426926634
62.7559192417422,63.8600465143575
67.9851256491985,70.3376622010512
70.0193835302489,67.4349629364573
69.8879022318534,61.9286067418684
67.6945092105531,67.6523167800929
69.7685296308679,68.768216867808
70.9628961076662,76.9596515721555
66.1188890452177,70.5385917913019
66.8265720572203,65.556689981901
67.7948777403115,65.217914213688
68.3675267234734,67.0870037737603
69.3479945068865,72.3540577456448
71.4177044047399,70.2460443116829
70.5834790603068,70.8965172768869
68.1742041647785,67.5806936340466
72.5934580550986,69.899891391701
69.5863941286829,66.2739931961776
71.9157358413344,67.0144724141907
75.1975801017463,77.337817314505
68.8113819062747,69.7963475395268
73.0462457108055,67.1309223543274
68.7641751354664,70.3394105477723
66.9931991933563,65.3359789875948
69.5551481856974,66.6248409400538
71.7978203768335,71.161036966762
66.6767395691689,70.4887877524025
65.9902939721593,62.7695905917223
68.4158992696914,66.4322514049542
72.4004475455156,66.6651611552401
72.555075012496,73.2454004814247
74.2974659601065,72.2828732849355
68.112041972856,76.7882616864992
66.3138668372682,68.7328711105429
71.5271240766003,69.2116698429945
67.7040561595504,67.9575278582994
62.5548712030184,64.5189801780174
66.1460663820427,66.4564132620805
65.5781003686541,69.3201065500752
66.248746208919,71.3383639553037
68.7902380441362,69.5171795661618
68.2124219684794,67.445893595911
70.5809370308885,75.7255582972251
68.2908836217265,67.961110717398
69.9243700283555,67.911205647801
69.8694823041436,71.0250786572812
67.3358942850107,70.4243955383743
70.602592743985,67.9501546103151
70.7372198620959,68.4440637472311
69.3266078886287,67.0219461573881
67.6656040474027,69.0674941092183
72.0598341844381,70.6202539872186
71.7518374651819,70.9369223434141
70.8350395510499,66.6315051848533
73.4275110867196,67.9565028925896
67.8135077583593,69.5120844184536
67.2032757016096,70.4415689565381
71.2166257456872,68.3646088435383
63.1210112981987,67.1969150548248
66.7877569497918,70.0714654334684
74.7027688704203,72.2508445434613
62.2067133918127,65.0758508872787
69.1567281384376,68.6855673798845
69.844663510242,67.680290465526
67.5731775859256,64.2109257239611
72.6417502536106,69.5420682482816
67.2147858659562,72.3029647690368
69.2730136460216,68.5376563076887
69.8404175675399,68.4337329783963
66.215523107508,67.4116957767563
65.2363417159335,67.9844921248329
72.3019880903091,74.4367318290384
73.5221546244251,70.4553932543879
66.1003722320407,71.4547171409686
67.0045836593555,71.0660676867524
67.2318964526557,69.4446458378728
65.6189128687258,65.2504241017098
66.7249304249001,67.3149156421528
72.6505426490667,63.068614576763
71.4428681136185,68.1087545363376
67.8942920104073,65.9102414959575
75.7333628668155,73.2169885032514
70.4294512748129,72.1712206321752
70.2617478619256,72.5654220751044
69.0276856771208,68.1624033431764
